trial_id,trial_type,input_state,byzantine_nodes,byzantine_strategies,n_coherent_flip,n_equivocate,n_withhold,detected_nodes,n_detected,n_undetected_byz,true_all_outcomes,reported_ctrl,recovered_ctrl,M_X_true,M_Z_true,M_X_rep,M_Z_rep,M_X_rec,M_Z_rec,M_correct_before,M_correct_after,fidelity_before,fidelity_after,bell_outcome,verification_pass,p_phi_plus,noise_level,n_controllers,max_byzantine,is_trap,trap_detected,sweep_f
0,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]",0,1,0,1,0,1,1,1,0.9186053394413579,0.9186053394413579,,,,0.01,8,0,False,False,0
1,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",1,0,1,0,1,0,1,1,0.9186053199438239,0.9186053199438239,,,,0.01,8,0,False,False,0
2,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",1,1,1,1,1,1,1,1,0.918605311017022,0.918605311017022,,,,0.01,8,0,False,False,0
3,verification,verification,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0]",1,0,1,0,1,0,1,1,,,Phi+,True,0.9215037799329693,0.01,8,0,False,False,0
4,regular,plus,[],{},0,0,0,[],0,0,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",0,1,0,1,0,1,1,1,0.9521910846233366,0.9521910846233366,,,,0.01,8,0,True,False,0
5,verification,verification,[],{},0,0,0,[],0,0,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215037948341309,0.01,8,0,False,False,0
6,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 1]",1,0,1,0,1,0,1,1,0.9186053311421751,0.9186053311421751,,,,0.01,8,0,False,False,0
7,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]",1,0,1,0,1,0,1,1,0.9186053128601146,0.9186053128601146,,,,0.01,8,0,False,False,0
8,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 1]",0,0,0,0,0,0,1,1,0.9186053826209672,0.9186053826209672,,,,0.01,8,0,False,False,0
9,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 1, 1, 0]",0,0,0,0,0,0,1,1,0.9186053694170129,0.9186053694170129,,,,0.01,8,0,False,False,0
10,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0, 0]",1,0,1,0,1,0,1,1,0.9186053694170129,0.9186053694170129,,,,0.01,8,0,False,False,0
11,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 0, 1, 1, 1]",1,0,1,0,1,0,1,1,0.9186053694170129,0.9186053694170129,,,,0.01,8,0,False,False,0
12,verification,verification,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1]",1,0,1,0,1,0,1,1,,,Phi+,True,0.9215038097352926,0.01,8,0,False,False,0
13,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 1]",1,0,1,0,1,0,1,1,0.9186053094657081,0.9186053094657081,,,,0.01,8,0,False,False,0
14,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]",1,1,1,1,1,1,1,1,0.9186052906625755,0.9186052906625755,,,,0.01,8,0,False,False,0
15,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,0.9186053300343824,0.9186053300343824,,,,0.01,8,0,False,False,0
16,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 1, 1]",1,1,1,1,1,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,0,False,False,0
17,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 1]",0,0,0,0,0,0,1,1,0.9186053398698146,0.9186053398698146,,,,0.01,8,0,False,False,0
18,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]",1,0,1,0,1,0,1,1,0.9186053582186602,0.9186053582186602,,,,0.01,8,0,False,False,0
19,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1]",0,1,0,1,0,1,1,1,0.9186053244869236,0.9186053244869236,,,,0.01,8,0,False,False,0
20,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1]",0,1,0,1,0,1,1,1,0.918605331570632,0.918605331570632,,,,0.01,8,0,False,False,0
21,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1]",1,1,1,1,1,1,1,1,0.9186053394413579,0.9186053394413579,,,,0.01,8,0,False,False,0
22,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",1,0,1,0,1,0,1,1,0.9186052993902135,0.9186052993902135,,,,0.01,8,0,False,False,0
23,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",1,1,1,1,1,1,1,1,0.9186053743217831,0.9186053743217831,,,,0.01,8,0,False,False,0
24,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 0, 1, 1]",0,0,0,0,0,0,1,1,0.9186053694170129,0.9186053694170129,,,,0.01,8,0,False,False,0
25,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,0.9186052931074509,0.9186052931074509,,,,0.01,8,0,False,False,0
26,verification,verification,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1]",0,0,0,0,0,0,1,1,,,Phi+,True,0.9215038097352926,0.01,8,0,False,False,0
27,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 1]",1,1,1,1,1,1,1,1,0.9186053047342604,0.9186053047342604,,,,0.01,8,0,False,False,0
28,regular,plus,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 0, 1, 0]",1,1,1,1,1,1,1,1,0.9521910846233366,0.9521910846233366,,,,0.01,8,0,True,False,0
29,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 1]",1,0,1,0,1,0,1,1,0.9186053477405408,0.9186053477405408,,,,0.01,8,0,False,False,0
30,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 1, 1, 1, 0]",0,0,0,0,0,0,1,1,0.9186053128601146,0.9186053128601146,,,,0.01,8,0,False,False,0
31,verification,verification,[],{},0,0,0,[],0,0,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]",0,1,0,1,0,1,1,1,,,Phi+,True,0.9215038097352926,0.01,8,0,False,False,0
32,verification,verification,[],{},0,0,0,[],0,0,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",0,1,0,1,0,1,1,1,,,Phi+,True,0.9215037799329693,0.01,8,0,False,False,0
33,verification,verification,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",0,0,0,0,0,0,1,1,,,Phi+,True,0.9215037948341309,0.01,8,0,False,False,0
34,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]",0,0,0,0,0,0,1,1,0.918605284634943,0.918605284634943,,,,0.01,8,0,False,False,0
35,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",1,0,1,0,1,0,1,1,0.9186052714309836,0.9186052714309836,,,,0.01,8,0,False,False,0
36,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 1]",1,0,1,0,1,0,1,1,0.918605307888559,0.918605307888559,,,,0.01,8,0,False,False,0
37,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0]",1,1,1,1,1,1,1,1,0.9186053112161854,0.9186053112161854,,,,0.01,8,0,False,False,0
38,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1]",0,0,0,0,0,0,1,1,0.9186053510681662,0.9186053510681662,,,,0.01,8,0,False,False,0
39,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 1]",1,0,1,0,1,0,1,1,0.9186052846349431,0.9186052846349431,,,,0.01,8,0,False,False,0
40,verification,verification,[],{},0,0,0,[],0,0,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 1]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215037948341309,0.01,8,0,False,False,0
41,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 1]","[0, 1, 1, 0, 0, 1, 0, 1]","[0, 1, 1, 0, 0, 1, 0, 1]",0,0,0,0,0,0,1,1,0.9186053311421752,0.9186053311421752,,,,0.01,8,0,False,False,0
42,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 0, 1]",0,1,0,1,0,1,1,1,0.9186053369555792,0.9186053369555792,,,,0.01,8,0,False,False,0
43,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",0,0,0,0,0,0,1,1,0.9186053365421889,0.9186053365421889,,,,0.01,8,0,False,False,0
44,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,0.9186052962617509,0.9186052962617509,,,,0.01,8,0,False,False,0
45,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]",0,0,0,0,0,0,1,1,0.9186053161877409,0.9186053161877409,,,,0.01,8,0,False,False,0
46,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",0,0,0,0,0,0,1,1,0.9186053305145562,0.9186053305145562,,,,0.01,8,0,False,False,0
47,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,0.9186053259714562,0.9186053259714562,,,,0.01,8,0,False,False,0
48,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,0.9186053278145495,0.9186053278145495,,,,0.01,8,0,False,False,0
49,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]",1,1,1,1,1,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,0,False,False,0
50,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 1]",1,1,1,1,1,1,1,1,0.9186052830577923,0.9186052830577923,,,,0.01,8,0,False,False,0
51,verification,verification,[],{},0,0,0,[],0,0,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 1]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215037948341309,0.01,8,0,False,False,0
52,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1]",1,1,1,1,1,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,0,False,False,0
53,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,1,1,0.9186053638178365,0.9186053638178365,,,,0.01,8,0,False,False,0
54,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,0.9186053244869234,0.9186053244869234,,,,0.01,8,0,False,False,0
55,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1]",0,1,0,1,0,1,1,1,0.9186053468319089,0.9186053468319089,,,,0.01,8,0,False,False,0
56,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",0,1,0,1,0,1,1,1,0.9186053338421821,0.9186053338421821,,,,0.01,8,0,False,False,0
57,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",0,1,0,1,0,1,1,1,0.9186053651807541,0.9186053651807541,,,,0.01,8,0,False,False,0
58,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1]",1,1,1,1,1,1,1,1,0.9186053394413579,0.9186053394413579,,,,0.01,8,0,False,False,0
59,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 0, 1, 0]",0,0,0,0,0,0,1,1,0.918605307888559,0.918605307888559,,,,0.01,8,0,False,False,0
60,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1]",1,1,1,1,1,1,1,1,0.9186052929341242,0.9186052929341242,,,,0.01,8,0,False,False,0
61,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 1, 0]",1,0,1,0,1,0,1,1,0.918605316187741,0.918605316187741,,,,0.01,8,0,False,False,0
62,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",0,1,0,1,0,1,1,1,0.9186052912901966,0.9186052912901966,,,,0.01,8,0,False,False,0
63,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0]",0,0,0,0,0,0,1,1,0.9186052993902135,0.9186052993902135,,,,0.01,8,0,False,False,0
64,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]",1,0,1,0,1,0,1,1,0.9186052714309835,0.9186052714309835,,,,0.01,8,0,False,False,0
65,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",1,1,1,1,1,1,1,1,0.9186053313564035,0.9186053313564035,,,,0.01,8,0,False,False,0
66,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]",0,0,0,0,0,0,1,1,0.9186053477405409,0.9186053477405409,,,,0.01,8,0,False,False,0
67,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1]",0,1,0,1,0,1,1,1,0.9186053369555792,0.9186053369555792,,,,0.01,8,0,False,False,0
68,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",1,0,1,0,1,0,1,1,0.9186052714309836,0.9186052714309836,,,,0.01,8,0,False,False,0
69,regular,plus,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 0, 0, 1]",0,1,0,1,0,1,1,1,0.9521910846233366,0.9521910846233366,,,,0.01,8,0,True,False,0
70,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]",0,0,0,0,0,0,1,1,0.9186053078885591,0.9186053078885591,,,,0.01,8,0,False,False,0
71,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]",0,0,0,0,0,0,1,1,0.9186053161877409,0.9186053161877409,,,,0.01,8,0,False,False,0
72,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 1]",1,0,1,0,1,0,1,1,0.9186053582186602,0.9186053582186602,,,,0.01,8,0,False,False,0
73,verification,verification,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]",1,0,1,0,1,0,1,1,,,Phi+,True,0.9215037948341309,0.01,8,0,False,False,0
74,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]",1,1,1,1,1,1,1,1,0.9186053597958065,0.9186053597958065,,,,0.01,8,0,False,False,0
75,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",0,1,0,1,0,1,1,1,0.9186053595815781,0.9186053595815781,,,,0.01,8,0,False,False,0
76,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0]",1,0,1,0,1,0,1,1,0.918605316187741,0.918605316187741,,,,0.01,8,0,False,False,0
77,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,0.9186053468319089,0.9186053468319089,,,,0.01,8,0,False,False,0
78,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]",0,1,0,1,0,1,1,1,0.918605296261751,0.918605296261751,,,,0.01,8,0,False,False,0
79,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,0.9186052962617509,0.9186052962617509,,,,0.01,8,0,False,False,0
80,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]",0,1,0,1,0,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,0,False,False,0
81,regular,zero,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,0,1,1,0.952191069009767,0.952191069009767,,,,0.01,8,0,True,False,0
82,verification,verification,[],{},0,0,0,[],0,0,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215037948341309,0.01,8,0,False,False,0
83,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 0]",0,1,0,1,0,1,1,1,0.9186053047342604,0.9186053047342604,,,,0.01,8,0,False,False,0
84,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,0.9186053468319089,0.9186053468319089,,,,0.01,8,0,False,False,0
85,verification,verification,[],{},0,0,0,[],0,0,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,,,Phi+,True,0.9215037799329693,0.01,8,0,False,False,0
86,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]",1,0,1,0,1,0,1,1,0.9186053016617628,0.9186053016617628,,,,0.01,8,0,False,False,0
87,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0]",1,0,1,0,1,0,1,1,0.918605316187741,0.918605316187741,,,,0.01,8,0,False,False,0
